koyAdi,adaNo,parselNo,alanKm
HİSARCIK,148,37,16.582
HİSARCIK,148,38,6.411
HİSARCIK,148,39,4.664
HİSARCIK,148,47,4.27
HİSARCIK,148,69,2.153
HİSARCIK,154,59,1.008
HİSARCIK,155,26,0.498
HİSARCIK,155,29,0.325
HİSARCIK,155,30,0.452
HİSARCIK,155,31,0.489
HİSARCIK,155,32,2.527
HİSARCIK,155,33,3.035
HİSARCIK,156,14,1.293
HİSARCIK,156,16,2.629
HİSARCIK,156,17,2.067
HİSARCIK,156,18,3.465
HİSARCIK,163,2,1.293
HİSARCIK,163,3,1.109
HİSARCIK,163,4,2.169
HİSARCIK,163,5,4.27
HİSARCIK,163,6,0.4
HİSARCIK,163,7,4.292
HİSARCIK,163,8,6.051
HİSARCIK,163,9,2.874
HİSARCIK,163,10,4.909
HİSARCIK,163,11,2.21
HİSARCIK,163,13,7.759
HİSARCIK,163,16,0.317
HİSARCIK,163,16,0.317
HİSARCIK,163,17,0.161
HİSARCIK,163,18,1.858
HİSARCIK,163,19,0.392
HİSARCIK,163,21,1.094
HİSARCIK,163,24,1.825
HİSARCIK,163,26,0.803
HİSARCIK,168,11,0.733
HİSARCIK,169,16,0.438
HİSARCIK,169,81,1.502
HİSARCIK,169,82,0.535
HİSARCIK,171,5,4.551
HİSARCIK,171,6,0.387
HİSARCIK,172,4,2.847
HİSARCIK,172,5,0.475
HİSARCIK,172,7,2.621
HİSARCIK,172,27,2.012
HİSARCIK,172,31,0.254
HİSARCIK,172,32,0.233
HİSARCIK,172,35,0.193
HİSARCIK,172,36,0.235
HİSARCIK,172,37,0.246
HİSARCIK,172,40,1.33
HİSARCIK,172,43,2.034
HİSARCIK,172,44,0.428
HİSARCIK,173,2,2.255
HİSARCIK,173,3,1.252
HİSARCIK,173,8,1.576
HİSARCIK,173,13,9.585
HİSARCIK,173,15,0.702
HİSARCIK,173,16,0.97
HİSARCIK,173,17,1.282
HİSARCIK,173,22,1.242
HİSARCIK,173,24,0.696
HİSARCIK,174,1,0.117
HİSARCIK,174,2,0.65
HİSARCIK,174,3,1.763
HİSARCIK,174,4,0.267
HİSARCIK,174,5,0.776
HİSARCIK,174,7,2.057
HİSARCIK,174,9,0.769
HİSARCIK,174,11,0.302
HİSARCIK,174,13,1.483
HİSARCIK,174,14,0.122
HİSARCIK,174,15,0.713
HİSARCIK,174,16,0.475
HİSARCIK,174,17,0.17
HİSARCIK,174,18,0.296
HİSARCIK,174,21,1.569
HİSARCIK,174,24,2.671
HİSARCIK,174,25,0.987
HİSARCIK,174,26,0.379
HİSARCIK,175,2,1.425
HİSARCIK,176,11,2.453
HİSARCIK,176,11,2.453
HİSARCIK,176,11,2.453
HİSARCIK,176,12,0.818
HİSARCIK,176,13,0.458
HİSARCIK,176,14,0.718
HİSARCIK,176,16,0.13
HİSARCIK,176,20,1.576
HİSARCIK,176,21,1.706
HİSARCIK,176,22,1.371
HİSARCIK,177,4,2.24
HİSARCIK,177,7,2.696
HİSARCIK,177,9,0.175
HİSARCIK,177,10,0.198
HİSARCIK,177,14,1.047
HİSARCIK,177,15,7.109
HİSARCIK,177,40,2.818
HİSARCIK,177,61,2.414
HİSARCIK,177,62,0.261
HİSARCIK,179,3,0.668
HİSARCIK,179,5,2.6
HİSARCIK,179,7,2.406
HİSARCIK,179,8,0.166
HİSARCIK,179,11,0.109
HİSARCIK,179,12,0.109
HİSARCIK,179,14,0.223
HİSARCIK,179,19,0.481
HİSARCIK,179,20,0.198
HİSARCIK,179,22,1.14
HİSARCIK,179,25,1.246
HİSARCIK,179,28,1.242
HİSARCIK,179,37,0.374
HİSARCIK,180,1,9.187
HİSARCIK,180,15,1.132
HİSARCIK,180,18,3.612
HİSARCIK,180,19,0.778
HİSARCIK,180,21,1.198
HİSARCIK,180,22,1.93
HİSARCIK,181,2,1.119
HİSARCIK,181,18,0.577
HİSARCIK,181,20,0.53
HİSARCIK,181,22,0.463
HİSARCIK,181,23,0.465
HİSARCIK,181,24,0.385
HİSARCIK,181,25,0.228
HİSARCIK,181,26,2.103
HİSARCIK,181,35,0.237
HİSARCIK,182,1,2.114
HİSARCIK,182,7,0.277
HİSARCIK,182,8,0.259
HİSARCIK,182,9,0.968
HİSARCIK,182,10,0.423
HİSARCIK,182,11,0.349
HİSARCIK,182,12,0.853
HİSARCIK,182,13,0.704
HİSARCIK,182,14,0.596
HİSARCIK,182,16,1.628
HİSARCIK,182,18,1.758
HİSARCIK,182,19,3.163
HİSARCIK,182,21,2.121
HİSARCIK,182,29,4.487
HİSARCIK,182,31,2.676
HİSARCIK,182,34,1.118
HİSARCIK,182,37,40.207
HİSARCIK,182,39,4.254
HİSARCIK,182,40,2.882
HİSARCIK,182,42,2.031
HİSARCIK,182,43,2.646
HİSARCIK,182,44,7.314
HİSARCIK,182,45,7.304
HİSARCIK,182,47,1.493
HİSARCIK,182,49,4.518
HİSARCIK,182,50,0.476
HİSARCIK,182,51,0.742
HİSARCIK,182,52,0.462
HİSARCIK,182,53,1.187
HİSARCIK,182,54,1.277
HİSARCIK,182,55,0.611
HİSARCIK,182,57,0.402
HİSARCIK,182,58,0.631
HİSARCIK,182,59,1.387
HİSARCIK,182,60,0.981
HİSARCIK,182,61,1.99
HİSARCIK,182,62,4.04
HİSARCIK,182,63,1.213
HİSARCIK,182,65,2.058
HİSARCIK,182,66,1.786
HİSARCIK,182,67,1.028
HİSARCIK,182,68,2.656
HİSARCIK,182,70,3.746
HİSARCIK,182,72,3.351
HİSARCIK,182,74,3.044
HİSARCIK,182,78,7.828
HİSARCIK,182,79,9.72
HİSARCIK,182,80,2.564
HİSARCIK,183,1,15.275
HİSARCIK,183,1,15.275
HİSARCIK,183,2,5.41
HİSARCIK,183,3,0.651
HİSARCIK,183,5,0.327
HİSARCIK,183,7,2.691
HİSARCIK,183,9,0.275
HİSARCIK,183,10,0.127
HİSARCIK,183,12,0.127
HİSARCIK,183,13,0.316
HİSARCIK,183,14,0.154
HİSARCIK,183,15,0.318
HİSARCIK,183,19,1.89
HİSARCIK,183,21,0.485
HİSARCIK,183,24,9.54
HİSARCIK,183,24,9.54
HİSARCIK,183,25,7.044
HİSARCIK,183,26,1.91
HİSARCIK,183,27,3.593
HİSARCIK,183,28,3.857
HİSARCIK,183,31,8.402
HİSARCIK,183,32,2.044
HİSARCIK,183,32,2.044
HİSARCIK,183,33,2.155
HİSARCIK,183,34,4.68
HİSARCIK,183,35,1.831
IŞIKLAR,112,106,1.04
IŞIKLAR,112,107,1.127
IŞIKLAR,112,110,1.217
IŞIKLAR,112,123,0.189
IŞIKLAR,112,167,0.263
IŞIKLAR,112,241,0.457
IŞIKLAR,128,46,0.446
IŞIKLAR,131,27,0.532
IŞIKLAR,151,1,0.729
IŞIKLAR,151,2,1.829
IŞIKLAR,151,3,1.485
IŞIKLAR,151,3,1.485
IŞIKLAR,151,3,1.485
IŞIKLAR,151,3,1.485
IŞIKLAR,151,5,4.391
IŞIKLAR,151,6,1.992
IŞIKLAR,151,6,1.992
IŞIKLAR,151,6,1.992
IŞIKLAR,151,6,1.992
IŞIKLAR,151,7,5.472
IŞIKLAR,151,7,5.472
IŞIKLAR,151,7,5.472
IŞIKLAR,151,7,5.472
IŞIKLAR,151,8,5.525
IŞIKLAR,151,10,5.17
IŞIKLAR,151,11,6.283
IŞIKLAR,151,11,6.283
IŞIKLAR,151,11,6.283
IŞIKLAR,151,14,2.069
IŞIKLAR,151,15,3.858
IŞIKLAR,151,17,1.807
IŞIKLAR,151,18,4.66
IŞIKLAR,151,18,4.66
IŞIKLAR,151,18,4.66
IŞIKLAR,151,19,2.42
IŞIKLAR,151,21,3.82
IŞIKLAR,151,22,4.812
IŞIKLAR,151,23,0.639
IŞIKLAR,151,26,8.128
IŞIKLAR,151,27,5.914
IŞIKLAR,151,27,5.914
IŞIKLAR,151,27,5.914
IŞIKLAR,151,32,1.04
IŞIKLAR,151,33,0.781
IŞIKLAR,151,33,0.781
IŞIKLAR,151,33,0.781
IŞIKLAR,151,34,0.382
IŞIKLAR,151,35,0.925
IŞIKLAR,151,37,2.112
IŞIKLAR,151,38,1.002
IŞIKLAR,151,38,1.002
IŞIKLAR,151,41,1.899
IŞIKLAR,151,41,1.899
IŞIKLAR,151,42,5.482
IŞIKLAR,151,42,5.482
IŞIKLAR,151,43,3.097
IŞIKLAR,151,44,1.228
IŞIKLAR,151,45,3.613
IŞIKLAR,151,49,1.471
IŞIKLAR,151,50,0.958
IŞIKLAR,151,54,0.384
IŞIKLAR,151,55,2.117
IŞIKLAR,151,55,2.117
IŞIKLAR,151,56,2.657
IŞIKLAR,151,56,2.657
IŞIKLAR,151,57,1.326
IŞIKLAR,151,58,2.302
IŞIKLAR,151,59,0.339
IŞIKLAR,151,60,0.375
IŞIKLAR,151,61,1.452
IŞIKLAR,151,62,2.161
IŞIKLAR,151,64,2.892
IŞIKLAR,151,65,2.333
IŞIKLAR,151,85,2.062
IŞIKLAR,151,111,0.321
IŞIKLAR,151,112,0.112
IŞIKLAR,151,114,4.89
IŞIKLAR,153,1,0.705
IŞIKLAR,153,2,2.614
IŞIKLAR,153,3,4.255
IŞIKLAR,153,5,1.566
IŞIKLAR,153,6,2.015
IŞIKLAR,153,7,8.365
IŞIKLAR,153,8,0.603
IŞIKLAR,153,10,1.188
IŞIKLAR,153,12,4.046
IŞIKLAR,153,13,1.416
IŞIKLAR,153,14,6.695
IŞIKLAR,153,16,1.287
IŞIKLAR,153,17,0.729
IŞIKLAR,153,18,1.308
IŞIKLAR,153,20,0.361
IŞIKLAR,153,21,0.224
IŞIKLAR,153,23,0.239
IŞIKLAR,153,24,2.154
IŞIKLAR,153,25,1.133
IŞIKLAR,153,26,5.042
IŞIKLAR,153,27,7.298
IŞIKLAR,153,28,2.429
IŞIKLAR,153,31,1.685
IŞIKLAR,153,37,4.244
IŞIKLAR,153,39,0.304
IŞIKLAR,153,41,0.797
IŞIKLAR,153,43,4.803
IŞIKLAR,153,43,4.803
IŞIKLAR,153,44,0.956
IŞIKLAR,153,46,0.466
IŞIKLAR,153,47,2.012
IŞIKLAR,153,47,2.012
IŞIKLAR,153,47,2.012
IŞIKLAR,153,48,0.297
IŞIKLAR,153,49,0.656
IŞIKLAR,153,50,1.95
IŞIKLAR,153,52,0.844
IŞIKLAR,153,53,0.52
IŞIKLAR,153,54,0.877
IŞIKLAR,153,56,0.675
IŞIKLAR,153,58,0.739
IŞIKLAR,153,59,0.975
IŞIKLAR,153,60,0.968
IŞIKLAR,153,62,0.683
IŞIKLAR,153,63,1.226
IŞIKLAR,153,64,0.365
IŞIKLAR,153,65,0.842
IŞIKLAR,153,67,0.321
IŞIKLAR,153,68,0.379
IŞIKLAR,153,68,0.379
IŞIKLAR,153,68,0.379
IŞIKLAR,153,68,0.379
IŞIKLAR,153,69,4.825
IŞIKLAR,153,71,0.478
IŞIKLAR,153,72,4.747
IŞIKLAR,153,72,4.747
IŞIKLAR,153,73,0.73
IŞIKLAR,153,74,1.898
IŞIKLAR,153,75,8.949
IŞIKLAR,153,76,1.21
IŞIKLAR,153,76,1.21
IŞIKLAR,153,77,0.617
IŞIKLAR,153,78,0.224
IŞIKLAR,153,79,2.049
IŞIKLAR,153,80,0.611
IŞIKLAR,153,81,2.246
IŞIKLAR,153,84,3.023
IŞIKLAR,153,84,3.023
IŞIKLAR,153,84,3.023
IŞIKLAR,153,85,0.866
IŞIKLAR,153,88,2.245
IŞIKLAR,153,89,0.717
IŞIKLAR,153,90,3.437
IŞIKLAR,153,92,1.713
IŞIKLAR,153,93,1.502
IŞIKLAR,153,94,8.037
IŞIKLAR,153,95,3.35
IŞIKLAR,153,96,0.134
IŞIKLAR,153,97,0.408
IŞIKLAR,153,98,0.294
IŞIKLAR,153,99,0.59
IŞIKLAR,153,100,0.683
IŞIKLAR,153,102,1.567
IŞIKLAR,153,103,0.978
IŞIKLAR,153,103,0.978
IŞIKLAR,153,104,2.598
IŞIKLAR,153,105,1.318
IŞIKLAR,153,106,6.547
IŞIKLAR,153,108,0.196
IŞIKLAR,153,110,0.638
IŞIKLAR,153,111,0.069
IŞIKLAR,153,112,1.138
IŞIKLAR,153,115,0.69
IŞIKLAR,153,116,1.71
IŞIKLAR,153,117,0.257
IŞIKLAR,153,118,0.48
IŞIKLAR,153,119,0.263
IŞIKLAR,153,120,3.115
IŞIKLAR,153,121,2.181
IŞIKLAR,153,122,3.409
IŞIKLAR,153,123,1.679
IŞIKLAR,153,125,0.44
IŞIKLAR,153,128,0.517
IŞIKLAR,153,130,0.717
IŞIKLAR,153,131,0.927
IŞIKLAR,153,132,0.312
IŞIKLAR,153,133,1.621
IŞIKLAR,153,134,0.244
IŞIKLAR,153,135,0.24
IŞIKLAR,153,136,0.647
IŞIKLAR,153,138,0.448
IŞIKLAR,153,139,0.56
IŞIKLAR,153,141,0.302
IŞIKLAR,153,142,0.18
IŞIKLAR,153,144,0.334
IŞIKLAR,153,146,0.056
IŞIKLAR,153,149,0.638
IŞIKLAR,153,154,1.595
IŞIKLAR,153,156,2.986
IŞIKLAR,153,157,2.669
IŞIKLAR,153,158,2.561
IŞIKLAR,153,160,2.649
IŞIKLAR,153,161,2.268
IŞIKLAR,153,162,4.57
IŞIKLAR,153,246,4.131
IŞIKLAR,153,247,2.011
IŞIKLAR,153,249,1.486
IŞIKLAR,153,251,4.105
IŞIKLAR,153,253,3.804
IŞIKLAR,153,277,2.644
IŞIKLAR,153,281,2.889
IŞIKLAR,153,282,2.232
IŞIKLAR,153,284,7.362
IŞIKLAR,153,284,7.362
IŞIKLAR,153,285,5.871
IŞIKLAR,153,312,3.261
IŞIKLAR,153,320,1.861
IŞIKLAR,153,358,0.223
IŞIKLAR,153,364,1.682
IŞIKLAR,153,366,4.989
IŞIKLAR,153,366,4.989
IŞIKLAR,153,393,2.496
IŞIKLAR,153,395,0.671
IŞIKLAR,153,427,0.19
IŞIKLAR,153,428,2.143
IŞIKLAR,153,429,5.325
IŞIKLAR,153,430,1.641
IŞIKLAR,153,431,0.728
IŞIKLAR,153,432,0.342
IŞIKLAR,153,433,1.373
IŞIKLAR,153,434,24.4
IŞIKLAR,153,435,1.159
IŞIKLAR,153,435,1.159
IŞIKLAR,153,435,1.159
IŞIKLAR,153,436,8.515
IŞIKLAR,153,437,5.024
IŞIKLAR,153,438,1.865
IŞIKLAR,153,442,1.419
IŞIKLAR,153,444,1.818
IŞIKLAR,153,446,4.27
IŞIKLAR,153,446,4.27
IŞIKLAR,153,446,4.27
IŞIKLAR,153,448,4.852
IŞIKLAR,153,448,4.852
IŞIKLAR,153,450,2.716
IŞIKLAR,153,454,0.739
IŞIKLAR,153,457,5.342
IŞIKLAR,153,458,4.195
IŞIKLAR,153,462,2.537
IŞIKLAR,154,1,0.435
IŞIKLAR,154,2,1.904
IŞIKLAR,154,3,0.313
IŞIKLAR,154,3,0.313
IŞIKLAR,154,4,4.357
IŞIKLAR,154,5,2.203
IŞIKLAR,154,6,2.961
IŞIKLAR,154,10,5.054
IŞIKLAR,154,10,5.054
IŞIKLAR,154,10,5.054
IŞIKLAR,154,11,2.728
IŞIKLAR,154,12,1.455
IŞIKLAR,154,14,4.309
IŞIKLAR,154,15,0.879
IŞIKLAR,154,17,2.385
IŞIKLAR,154,18,1.125
IŞIKLAR,154,20,1.048
IŞIKLAR,154,22,1.75
IŞIKLAR,154,24,1.422
IŞIKLAR,154,25,6.215
IŞIKLAR,154,26,8.498
IŞIKLAR,154,27,10.008
IŞIKLAR,154,27,10.008
IŞIKLAR,154,27,10.008
IŞIKLAR,154,32,0.838
IŞIKLAR,154,34,14.902
IŞIKLAR,154,54,2.711
IŞIKLAR,154,75,1.916
IŞIKLAR,154,86,3.124
IŞIKLAR,154,131,1.76
IŞIKLAR,154,148,8.53
IŞIKLAR,155,1,3.738
IŞIKLAR,155,2,0.139
IŞIKLAR,155,3,0.148
IŞIKLAR,155,4,4.15
IŞIKLAR,155,4,4.15
IŞIKLAR,155,5,2.156
IŞIKLAR,155,6,2.276
IŞIKLAR,155,8,3.245
IŞIKLAR,155,9,0.911
IŞIKLAR,155,10,0.113
IŞIKLAR,155,11,2.444
IŞIKLAR,155,12,3.977
IŞIKLAR,155,12,3.977
IŞIKLAR,155,12,3.977
IŞIKLAR,155,12,3.977
IŞIKLAR,155,13,2.347
IŞIKLAR,155,14,0.748
IŞIKLAR,155,16,9.024
IŞIKLAR,155,16,9.024
IŞIKLAR,155,16,9.024
IŞIKLAR,155,16,9.024
IŞIKLAR,155,18,4.008
IŞIKLAR,155,18,4.008
IŞIKLAR,155,25,2.186
IŞIKLAR,155,26,2.735
IŞIKLAR,155,26,2.735
IŞIKLAR,155,26,2.735
IŞIKLAR,155,26,2.735
IŞIKLAR,155,27,2.292
IŞIKLAR,155,28,0.107
IŞIKLAR,155,29,0.242
IŞIKLAR,155,30,1.109
IŞIKLAR,155,35,3.031
IŞIKLAR,155,36,2.241
IŞIKLAR,155,37,2.426
IŞIKLAR,155,38,1.31
IŞIKLAR,155,39,1.821
IŞIKLAR,155,40,2.036
IŞIKLAR,155,41,1.719
IŞIKLAR,155,42,6.805
IŞIKLAR,155,45,3.659
IŞIKLAR,155,46,0.926
IŞIKLAR,155,47,0.483
IŞIKLAR,155,50,2.389
IŞIKLAR,155,51,1.387
IŞIKLAR,155,52,0.971
IŞIKLAR,155,53,2.157
IŞIKLAR,155,54,0.195
IŞIKLAR,155,55,4.207
IŞIKLAR,155,56,2.038
IŞIKLAR,155,58,3.59
IŞIKLAR,155,59,1.113
IŞIKLAR,155,60,2.224
IŞIKLAR,155,61,6.717
IŞIKLAR,155,63,1.954
IŞIKLAR,155,64,1.196
IŞIKLAR,155,65,3.472
IŞIKLAR,155,67,0.869
IŞIKLAR,155,68,0.536
IŞIKLAR,155,69,1.855
IŞIKLAR,155,70,2.602
IŞIKLAR,155,73,0.874
IŞIKLAR,155,74,0.552
IŞIKLAR,155,77,1.29
IŞIKLAR,155,82,0.387
IŞIKLAR,155,83,0.844
IŞIKLAR,155,84,1.687
IŞIKLAR,155,85,0.15
IŞIKLAR,155,87,0.264
IŞIKLAR,155,88,0.989
IŞIKLAR,155,89,0.924
IŞIKLAR,155,90,1.551
IŞIKLAR,155,91,5.586
IŞIKLAR,155,93,0.559
IŞIKLAR,155,95,0.222
IŞIKLAR,155,96,0.178
IŞIKLAR,155,97,1.791
IŞIKLAR,155,98,1.526
IŞIKLAR,155,99,3.319
IŞIKLAR,155,100,0.973
IŞIKLAR,155,101,0.778
IŞIKLAR,155,102,0.169
IŞIKLAR,155,103,0.864
IŞIKLAR,156,9,0.187
IŞIKLAR,158,1,0.166
IŞIKLAR,158,3,0.267
IŞIKLAR,158,4,1.97
IŞIKLAR,158,6,0.97
IŞIKLAR,158,9,2.325
IŞIKLAR,158,10,1.548
IŞIKLAR,158,12,0.541
IŞIKLAR,158,14,0.679
IŞIKLAR,158,17,1.989
IŞIKLAR,158,18,4.223
IŞIKLAR,158,18,4.223
IŞIKLAR,158,20,1.332
IŞIKLAR,158,21,1.155
IŞIKLAR,158,23,5.36
IŞIKLAR,158,24,6.381
IŞIKLAR,158,28,1.309
IŞIKLAR,158,29,0.967
IŞIKLAR,158,30,6.165
IŞIKLAR,158,31,8.897
IŞIKLAR,158,42,2.002
IŞIKLAR,158,43,0.528
IŞIKLAR,158,44,1.216
IŞIKLAR,158,54,0.301
IŞIKLAR,158,55,1.876
IŞIKLAR,158,56,2.257
IŞIKLAR,158,57,1.939
IŞIKLAR,158,58,2.493
IŞIKLAR,158,59,2.425
IŞIKLAR,158,59,2.425
IŞIKLAR,158,62,22.477
IŞIKLAR,162,6,0.179
KAHVEDERESİ,103,2,0.865
KAHVEDERESİ,103,10,1.193
KAHVEDERESİ,103,12,0.454
KAHVEDERESİ,105,4,0.649
KAHVEDERESİ,105,8,0.221
KAHVEDERESİ,105,17,0.208
KAHVEDERESİ,105,37,4.086
KAHVEDERESİ,107,16,11.223
KAHVEDERESİ,107,19,0.43
KAHVEDERESİ,107,22,1.045
KAHVEDERESİ,111,1,1.968
KAHVEDERESİ,111,2,2.206
KAHVEDERESİ,111,12,1.525
KAHVEDERESİ,111,13,2.609
KAHVEDERESİ,111,33,0.526
KAHVEDERESİ,111,34,0.809
KAHVEDERESİ,112,3,3.053
KAHVEDERESİ,112,4,4.888
KAHVEDERESİ,112,5,6.631
KAHVEDERESİ,114,7,8.093
KAHVEDERESİ,114,18,20.552
KAHVEDERESİ,114,19,0.887
KAHVEDERESİ,114,20,34.665
KAHVEDERESİ,114,21,0.188
KAHVEDERESİ,114,22,4.724
KAHVEDERESİ,114,23,4.706
KAHVEDERESİ,114,24,3.386
KAHVEDERESİ,114,25,3.405
KAHVEDERESİ,114,26,4.579
KAHVEDERESİ,114,28,7.815
KAHVEDERESİ,114,29,3.284
KAHVEDERESİ,114,30,10.867
KAHVEDERESİ,114,33,0.363
KAHVEDERESİ,114,34,4.386
KAHVEDERESİ,114,35,2.325
KAHVEDERESİ,114,36,1.63
KAHVEDERESİ,114,37,4.531
KAHVEDERESİ,114,38,1.979
KAHVEDERESİ,114,39,1.985
KAHVEDERESİ,114,40,3.291
KAHVEDERESİ,114,41,2.111
KAHVEDERESİ,114,42,3.47
KAHVEDERESİ,114,43,5.97
KAHVEDERESİ,114,44,6.781
KAHVEDERESİ,114,45,4.884
KAHVEDERESİ,114,46,4.333
KAHVEDERESİ,114,47,13.119
KAHVEDERESİ,114,59,1.589
KAHVEDERESİ,114,95,2.66
KAHVEDERESİ,115,1,2.87
KAHVEDERESİ,115,2,1.982
KAHVEDERESİ,115,3,7.697
KAHVEDERESİ,115,4,2.721
KAHVEDERESİ,115,5,3.448
KAHVEDERESİ,115,6,5.227
KAHVEDERESİ,115,7,9.642
KAHVEDERESİ,115,8,4.837
KAHVEDERESİ,115,12,1.07
KAHVEDERESİ,115,15,0.464
KAHVEDERESİ,115,20,1.605
KAHVEDERESİ,115,39,1.056
KAHVEDERESİ,115,45,2.05
KAHVEDERESİ,115,46,1.984
KAHVEDERESİ,115,58,3.019
KAHVEDERESİ,115,66,1.249
KAHVEDERESİ,115,79,1.187
KAHVEDERESİ,115,80,20.546
KAHVEDERESİ,115,81,10.016
KAHVEDERESİ,115,84,0.974
KAHVEDERESİ,115,85,3.131
KAHVEDERESİ,115,86,2.936
KAHVEDERESİ,115,87,0.81
KAHVEDERESİ,115,89,0.487
KAHVEDERESİ,115,90,0.755
KAHVEDERESİ,115,91,0.263
KAHVEDERESİ,115,92,0.214
KAHVEDERESİ,115,93,0.967
KAHVEDERESİ,115,94,0.167
KAHVEDERESİ,115,95,0.302
KAHVEDERESİ,115,96,0.175
KAHVEDERESİ,115,98,1.185
KAHVEDERESİ,115,100,2.264
KAHVEDERESİ,115,101,2.538
KAHVEDERESİ,115,102,1.021
KAHVEDERESİ,115,103,1.678
KAHVEDERESİ,115,105,3.124
KAHVEDERESİ,115,110,1.481
KAHVEDERESİ,115,111,1.254
KAHVEDERESİ,115,112,11.216
KAHVEDERESİ,115,114,0.987
KAHVEDERESİ,115,115,0.902
KAHVEDERESİ,115,116,0.222
KAHVEDERESİ,115,117,0.472
KAHVEDERESİ,115,119,1.543
KAHVEDERESİ,115,120,2.723
KAHVEDERESİ,115,120,2.723
KAHVEDERESİ,115,121,6.487
KAHVEDERESİ,115,121,6.487
KAHVEDERESİ,115,122,2.113
KAHVEDERESİ,115,123,5.885
KAHVEDERESİ,115,124,3.73
KAHVEDERESİ,115,125,2.264
KAHVEDERESİ,115,126,1.949
KAHVEDERESİ,115,127,6.362
KAHVEDERESİ,115,128,2.309
KAHVEDERESİ,115,129,3.872
KAHVEDERESİ,115,130,13.765
KAHVEDERESİ,115,131,2.896
KAHVEDERESİ,115,131,2.896
KAHVEDERESİ,115,132,7.148
KAHVEDERESİ,115,133,8.797
KAHVEDERESİ,115,135,9.045
KAHVEDERESİ,115,136,15.118
KAHVEDERESİ,115,136,15.118
KAHVEDERESİ,115,137,2.462
KAHVEDERESİ,115,138,2.412
KAHVEDERESİ,115,140,2.4
KAHVEDERESİ,115,144,3.385
KAHVEDERESİ,115,145,11.13
KAHVEDERESİ,115,146,7.647
KAHVEDERESİ,115,147,4.024
KAHVEDERESİ,115,149,7.609
KAHVEDERESİ,115,149,7.609
KAHVEDERESİ,115,150,10.525
KAHVEDERESİ,115,151,6.869
KAHVEDERESİ,115,152,22.718
KAHVEDERESİ,115,153,2.162
KAHVEDERESİ,115,154,1.668
KAHVEDERESİ,115,155,1.926
KAHVEDERESİ,115,156,2.706
KAHVEDERESİ,115,157,2.871
KAHVEDERESİ,115,159,2.118
KAHVEDERESİ,115,160,2.489
KAHVEDERESİ,115,161,4.529
KAHVEDERESİ,115,165,3.324
KAHVEDERESİ,115,166,5.621
KAHVEDERESİ,115,167,4.258
KAHVEDERESİ,115,168,8.974
KAHVEDERESİ,115,170,19.566
KAHVEDERESİ,115,171,26.7
KAHVEDERESİ,115,175,3.658
KAHVEDERESİ,115,176,3.95
KAHVEDERESİ,115,181,15.728
KAHVEDERESİ,115,185,1.804
KAHVEDERESİ,115,186,3.625
KAHVEDERESİ,115,190,1.18
KAHVEDERESİ,115,191,1.779
KAHVEDERESİ,115,198,8.273
KAHVEDERESİ,115,198,8.273
KAHVEDERESİ,115,198,8.273
KAHVEDERESİ,115,199,4.282
KAHVEDERESİ,115,199,4.282
KAHVEDERESİ,115,199,4.282
KAHVEDERESİ,115,202,2.32
KAHVEDERESİ,115,218,5.371
KAHVEDERESİ,115,222,6.652
KAHVEDERESİ,115,223,6.597
KAHVEDERESİ,115,241,2.301
KAHVEDERESİ,118,6,2.564
KAHVEDERESİ,119,1,0.659
KAHVEDERESİ,119,2,0.544
KAHVEDERESİ,119,3,1.137
KAHVEDERESİ,119,4,0.83
KAHVEDERESİ,119,5,1.976
KAHVEDERESİ,119,6,4.012
KAHVEDERESİ,119,7,7.603
KAHVEDERESİ,119,8,8.567
KAHVEDERESİ,119,9,12.221
KAHVEDERESİ,120,2,8.261
KAHVEDERESİ,120,4,2.642
KAHVEDERESİ,120,5,13.504
KAHVEDERESİ,120,6,16.937
KAHVEDERESİ,120,8,6.521
KAHVEDERESİ,120,9,7.681
KAHVEDERESİ,120,10,18.187
KAHVEDERESİ,120,11,2.141
KAHVEDERESİ,120,14,6.83
KAHVEDERESİ,123,1,6.293
KAHVEDERESİ,123,2,13.255
KAHVEDERESİ,124,1,25.883
KAHVEDERESİ,124,2,8.625
KAHVEDERESİ,124,3,3.56
KAHVEDERESİ,124,4,5.24
KAHVEDERESİ,124,5,3.639
KAHVEDERESİ,124,6,6.561
KAHVEDERESİ,124,7,4.395
KAHVEDERESİ,124,8,9.874
KAHVEDERESİ,124,11,11.072
KAHVEDERESİ,124,16,13.384
KAHVEDERESİ,124,20,0.388
KAHVEDERESİ,124,21,7.382
KAHVEDERESİ,124,22,4.75
KAHVEDERESİ,124,27,0.334
KAHVEDERESİ,124,29,8.561
KAHVEDERESİ,124,30,11.844
KAHVEDERESİ,124,48,18.965
KAHVEDERESİ,124,53,3.817
KAHVEDERESİ,124,61,4.901
KAHVEDERESİ,124,64,1.577
KAHVEDERESİ,124,77,4.011
KAHVEDERESİ,124,83,11.02
KAHVEDERESİ,124,84,6.872
KAHVEDERESİ,124,85,5.314
KAHVEDERESİ,124,87,4.706
KAHVEDERESİ,124,90,5.58
KAHVEDERESİ,124,91,1.952
KAHVEDERESİ,124,92,5.338
KAHVEDERESİ,124,93,11.333
KAHVEDERESİ,124,94,10.525
KAHVEDERESİ,124,96,20.807
KAHVEDERESİ,124,97,10.839
KAHVEDERESİ,124,98,1.706
KAHVEDERESİ,124,99,4.665
KAHVEDERESİ,124,100,6.399
